Z,N,A,B_k_p,B_k_n,B_k_tot,dB_k,f_p,f_n,partial_idx,S_dom,coul_idx,BindingEnergy,E_exp,E_pred,Residual
80,98,178,1298,1946,3244,-648,0.3076923076923077,1.0,1.0946745562130178,7,902.8571428571429,1390.431789,1390.431789,1404.5225003270125,14.090711327012514
80,99,179,1298,1995,3293,-697,0.3076923076923077,0.03333333333333333,0.09578566732412887,8,790.0,1399.151431,1399.151431,1406.8844299872085,7.732998987208475
80,100,180,1298,2044,3342,-746,0.3076923076923077,0.06666666666666667,0.09911900065746221,8,790.0,1410.445723,1410.445723,1415.0344667480695,4.588743748069419
80,101,181,1298,2093,3391,-795,0.3076923076923077,0.1,0.10467455621301777,8,790.0,1418.992107,1418.992107,1423.146935537563,4.154828537562935
80,102,182,1298,2142,3440,-844,0.3076923076923077,0.13333333333333333,0.11245233399079554,8,790.0,1429.913801,1429.913801,1431.2218363556894,1.3080353556895261
80,103,183,1298,2191,3489,-893,0.3076923076923077,0.16666666666666666,0.12245233399079554,8,790.0,1438.162107,1438.162107,1439.259169202449,1.0970622024487966
80,104,184,1298,2240,3538,-942,0.3076923076923077,0.2,0.13467455621301777,8,790.0,1448.711204,1448.711204,1447.2589340778409,-1.4522699221590756
80,105,185,1298,2289,3587,-991,0.3076923076923077,0.23333333333333334,0.1491190006574622,8,790.0,1456.708006,1456.708006,1455.2211309818658,-1.486875018134242
80,106,186,1298,2338,3636,-1040,0.3076923076923077,0.26666666666666666,0.16578566732412886,8,790.0,1467.126693,1467.126693,1463.1457599145233,-3.980933085476636
80,107,187,1298,2387,3685,-1089,0.3076923076923077,0.3,0.18467455621301776,8,790.0,1474.890622,1474.890622,1471.032820875814,-3.857801124185926
80,108,188,1298,2436,3734,-1138,0.3076923076923077,0.3333333333333333,0.20578566732412887,8,790.0,1485.039176,1485.039176,1478.8823138657374,-6.15686213426261
80,109,189,1298,2485,3783,-1187,0.3076923076923077,0.36666666666666664,0.22911900065746219,8,790.0,1492.579546,1492.579546,1486.6942388842936,-5.885307115706382
80,110,190,1298,2534,3832,-1236,0.3076923076923077,0.4,0.2546745562130178,8,790.0,1502.374132,1502.374132,1494.4685959314825,-7.905536068517449
80,111,191,1298,2583,3881,-1285,0.3076923076923077,0.43333333333333335,0.28245233399079556,8,790.0,1509.718888,1509.718888,1502.2053850073041,-7.513502992695976
80,112,192,1298,2632,3930,-1334,0.3076923076923077,0.4666666666666667,0.3124523339907955,8,790.0,1519.178136,1519.178136,1509.9046061117588,-9.273529888241228
80,113,193,1298,2681,3979,-1383,0.3076923076923077,0.5,0.3446745562130178,8,790.0,1526.249033,1526.249033,1517.5662592448462,-8.682773755153903
80,114,194,1298,2730,4028,-1432,0.3076923076923077,0.5333333333333333,0.3791190006574622,8,790.0,1535.4959,1535.4959,1525.1903444065663,-10.30555559343361
80,115,195,1298,2779,4077,-1481,0.3076923076923077,0.5666666666666667,0.4157856673241288,8,790.0,1542.395402,1542.395402,1532.7768615969194,-9.618540403080715
80,116,196,1298,2828,4126,-1530,0.3076923076923077,0.6,0.4546745562130178,8,790.0,1551.235206,1551.235206,1540.325810815905,-10.909395184095047
80,117,197,1298,2877,4175,-1579,0.3076923076923077,0.6333333333333333,0.4957856673241289,8,790.0,1558.021066,1558.021066,1547.8371920635236,-10.183873936476402
80,118,198,1298,2926,4224,-1628,0.3076923076923077,0.6666666666666666,0.5391190006574622,8,790.0,1566.505039,1566.505039,1555.3110053397752,-11.194033660224704
80,119,199,1298,2975,4273,-1677,0.3076923076923077,0.7,0.5846745562130177,8,790.0,1573.169805,1573.169805,1562.7472506446593,-10.422554355340708
80,120,200,1298,3024,4322,-1726,0.3076923076923077,0.7333333333333333,0.6324523339907955,8,790.0,1581.197346,1581.197346,1570.1459279781764,-11.051418021823565
80,121,201,1298,3073,4371,-1775,0.3076923076923077,0.7666666666666667,0.6824523339907956,8,790.0,1587.428035,1587.428035,1577.5070373403262,-9.92099765967373
80,122,202,1298,3122,4420,-1824,0.3076923076923077,0.8,0.7346745562130179,8,790.0,1595.181717,1595.181717,1584.830578731109,-10.351138268890963
80,123,203,1298,3171,4469,-1873,0.3076923076923077,0.8333333333333334,0.7891190006574623,8,790.0,1601.174874,1601.174874,1592.1165521505245,-9.058321849475533
80,124,204,1298,3220,4518,-1922,0.3076923076923077,0.8666666666666667,0.845785667324129,8,790.0,1608.669601,1608.669601,1599.3649575985726,-9.304643401427484
80,125,205,1298,3269,4567,-1971,0.3076923076923077,0.9,0.9046745562130178,8,790.0,1614.337667,1614.337667,1606.5757950752538,-7.761871924746174
80,126,206,1298,3318,4616,-2020,0.3076923076923077,0.9333333333333333,0.965785667324129,8,790.0,1621.064842,1621.064842,1613.7490645805674,-7.315777419432607
80,127,207,1298,3367,4665,-2069,0.3076923076923077,0.9666666666666667,1.0291190006574622,8,790.0,1624.403241,1624.403241,1620.8847661145144,-3.5184748854856025
80,128,208,1298,3416,4714,-2118,0.3076923076923077,1.0,1.0946745562130178,8,790.0,1629.344741,1629.344741,1627.9828996770939,-1.3618413229062298
81,96,177,1334,1874,3208,-540,0.34615384615384615,0.9230769230769231,0.9718934911242605,7,925.7142857142857,1368.160885,1368.160885,1394.7417373231158,26.580852323115778
81,97,178,1334,1910,3244,-576,0.34615384615384615,0.9615384615384616,1.044378698224852,7,925.7142857142857,1377.769172,1377.769172,1401.8933200729214,24.124148072921344
81,98,179,1334,1946,3280,-612,0.34615384615384615,1.0,1.1198224852071006,7,925.7142857142857,1389.342913,1389.342913,1408.9948862928,19.651973292799994
81,99,180,1334,1995,3329,-661,0.34615384615384615,0.03333333333333333,0.12093359631821168,8,810.0,1398.606547,1398.606547,1410.7813409609134,12.174793960913348
81,100,181,1334,2044,3378,-710,0.34615384615384615,0.06666666666666667,0.12426692965154502,8,810.0,1409.742485,1409.742485,1418.931377721774,9.188892721773982
81,101,182,1334,2093,3427,-759,0.34615384615384615,0.1,0.12982248520710057,8,810.0,1419.015435,1419.015435,1427.043846511268,8.028411511267905
81,102,183,1334,2142,3476,-808,0.34615384615384615,0.13333333333333333,0.13760026298487835,8,810.0,1429.797405,1429.797405,1435.1187473293944,5.321342329394383
81,103,184,1334,2191,3525,-857,0.34615384615384615,0.16666666666666666,0.14760026298487836,8,810.0,1438.744332,1438.744332,1443.1560801761534,4.411748176153424
81,104,185,1334,2240,3574,-906,0.34615384615384615,0.2,0.15982248520710057,8,810.0,1449.293428,1449.293428,1451.1558450515456,1.8624170515456626
81,105,186,1334,2289,3623,-955,0.34615384615384615,0.23333333333333334,0.17426692965154503,8,810.0,1457.877072,1457.877072,1459.1180419555706,1.2409699555705629
81,106,187,1334,2338,3672,-1004,0.34615384615384615,0.26666666666666666,0.1909335963182117,8,810.0,1468.16535,1468.16535,1467.0426708882283,-1.1226791117717312
81,107,188,1334,2387,3721,-1053,0.34615384615384615,0.3,0.20982248520710056,8,810.0,1476.469545,1476.469545,1474.929731849519,-1.5398131504809953
81,108,189,1334,2436,3770,-1102,0.34615384615384615,0.3333333333333333,0.2309335963182117,8,810.0,1486.6181,1486.6181,1482.7792248394421,-3.838875160557791
81,109,190,1334,2485,3819,-1151,0.34615384615384615,0.36666666666666664,0.254266929651545,8,810.0,1494.596272,1494.596272,1490.5911498579983,-4.00512214200171
81,110,191,1334,2534,3868,-1200,0.34615384615384615,0.4,0.2798224852071006,8,810.0,1504.437433,1504.437433,1498.3655069051872,-6.071926094812852
81,111,192,1334,2583,3917,-1249,0.34615384615384615,0.43333333333333335,0.30760026298487836,8,810.0,1512.275881,1512.275881,1506.102295981009,-6.173585018990934
81,112,193,1334,2632,3966,-1298,0.34615384615384615,0.4666666666666667,0.3376002629848784,8,810.0,1521.828278,1521.828278,1513.8015170854637,-8.026760914536226
81,113,194,1334,2681,4015,-1347,0.34615384615384615,0.5,0.3698224852071006,8,810.0,1529.433853,1529.433853,1521.4631702185509,-7.9706827814491135
81,114,195,1334,2730,4064,-1396,0.34615384615384615,0.5333333333333333,0.40426692965154504,8,810.0,1538.809267,1538.809267,1529.0872553802712,-9.722011619728846
81,115,196,1334,2779,4113,-1445,0.34615384615384615,0.5666666666666667,0.44093359631821166,8,810.0,1546.070188,1546.070188,1536.6737725706241,-9.396415429375793
81,116,197,1334,2828,4162,-1494,0.34615384615384615,0.6,0.4798224852071006,8,810.0,1555.054374,1555.054374,1544.22272178961,-10.831652210390075
81,117,198,1334,2877,4211,-1543,0.34615384615384615,0.6333333333333333,0.5209335963182117,8,810.0,1562.259406,1562.259406,1551.7341030372286,-10.52530296277132
81,118,199,1334,2926,4260,-1592,0.34615384615384615,0.6666666666666666,0.564266929651545,8,810.0,1570.945514,1570.945514,1559.20791631348,-11.737597686520076
81,119,200,1334,2975,4309,-1641,0.34615384615384615,0.7,0.6098224852071005,8,810.0,1577.95959,1577.95959,1566.6441616183643,-11.315428381635684
81,120,201,1334,3024,4358,-1690,0.34615384615384615,0.7333333333333333,0.6576002629848783,8,810.0,1586.162252,1586.162252,1574.042838951881,-12.119413048118986
81,121,202,1334,3073,4407,-1739,0.34615384615384615,0.7666666666666667,0.7076002629848784,8,810.0,1593.03474,1593.03474,1581.4039483140311,-11.630791685968916
81,122,203,1334,3122,4456,-1788,0.34615384615384615,0.8,0.7598224852071007,8,810.0,1600.884366,1600.884366,1588.727489704814,-12.156876295186066
81,123,204,1334,3171,4505,-1837,0.34615384615384615,0.8333333333333334,0.8142669296515451,8,810.0,1607.539816,1607.539816,1596.0134631242292,-11.526352875770726
81,124,205,1334,3220,4554,-1886,0.34615384615384615,0.8666666666666667,0.8709335963182118,8,810.0,1615.086707,1615.086707,1603.2618685722775,-11.824838427722398
81,125,206,1334,3269,4603,-1935,0.34615384615384615,0.9,0.9298224852071006,8,810.0,1621.590323,1621.590323,1610.4727060489586,-11.117616951041327
81,126,207,1334,3318,4652,-1984,0.34615384615384615,0.9333333333333333,0.9909335963182118,8,810.0,1628.438593,1628.438593,1617.6459755542724,-10.792617445727728
81,127,208,1334,3367,4701,-2033,0.34615384615384615,0.9666666666666667,1.054266929651545,8,810.0,1632.227834,1632.227834,1624.7816770882193,-7.44615691178069
81,128,209,1334,3416,4750,-2082,0.34615384615384615,1.0,1.1198224852071006,8,810.0,1637.184239,1637.184239,1631.8798106507986,-5.3044283492013165
81,129,210,1334,3480,4814,-2146,0.34615384615384615,0.029411764705882353,0.12068753711021477,9,720.0,1640.861701,1640.861701,1638.6528550056112,-2.2088459943888665
82,99,181,1370,1995,3365,-625,0.38461538461538464,0.03333333333333333,0.14904010519395136,8,830.25,1399.822188,1399.822188,1414.6785894664986,14.856401466498482
82,100,182,1370,2044,3414,-674,0.38461538461538464,0.06666666666666667,0.1523734385272847,8,830.25,1411.651158,1411.651158,1422.8286262273596,11.177468227359668
82,101,183,1370,2093,3463,-723,0.38461538461538464,0.1,0.15792899408284025,8,830.25,1420.417375,1420.417375,1430.9410950168533,10.523720016853304
82,102,184,1370,2142,3512,-772,0.38461538461538464,0.13333333333333333,0.16570677186061802,8,830.25,1431.96317,1431.96317,1439.0159958349795,7.052825834979558
82,103,185,1370,2191,3561,-821,0.38461538461538464,0.16666666666666666,0.175706771860618,8,830.25,1440.612019,1440.612019,1447.053328681739,6.441309681739085
82,104,186,1370,2240,3610,-870,0.38461538461538464,0.2,0.18792899408284025,8,830.25,1451.738642,1451.738642,1455.053093557131,3.314451557130951
82,105,187,1370,2289,3659,-919,0.38461538461538464,0.23333333333333334,0.20237343852728468,8,830.25,1460.061467,1460.061467,1463.015290461156,2.9538234611559346
82,106,188,1370,2338,3708,-968,0.38461538461538464,0.26666666666666666,0.21904010519395134,8,830.25,1470.899327,1470.899327,1470.9399193938139,0.04059239381376756
82,107,189,1370,2387,3757,-1017,0.38461538461538464,0.3,0.23792899408284024,8,830.25,1479.138318,1479.138318,1478.8269803551043,-0.3113376448957297
82,108,190,1370,2436,3806,-1066,0.38461538461538464,0.3333333333333333,0.2590401051939514,8,830.25,1489.724674,1489.724674,1486.6764733450277,-3.0482006549723337
82,109,191,1370,2485,3855,-1115,0.38461538461538464,0.36666666666666664,0.2823734385272847,8,830.25,1497.777366,1497.777366,1494.4883983635837,-3.2889676364163734
82,110,192,1370,2534,3904,-1164,0.38461538461538464,0.4,0.30792899408284025,8,830.25,1508.121534,1508.121534,1502.2627554107726,-5.858778589227541
82,111,193,1370,2583,3953,-1213,0.38461538461538464,0.43333333333333335,0.33570677186061804,8,830.25,1515.894777,1515.894777,1509.9995444865945,-5.895232513405517
82,112,194,1370,2632,4002,-1262,0.38461538461538464,0.4666666666666667,0.36570677186061806,8,830.25,1525.931552,1525.931552,1517.6987655910489,-8.232786408951142
82,113,195,1370,2681,4051,-1311,0.38461538461538464,0.5,0.3979289940828402,8,830.25,1533.537127,1533.537127,1525.3604187241365,-8.176708275863575
82,114,196,1370,2730,4100,-1360,0.38461538461538464,0.5333333333333333,0.4323734385272847,8,830.25,1543.247878,1543.247878,1532.9845038858564,-10.263374114143517
82,115,197,1370,2779,4149,-1409,0.38461538461538464,0.5666666666666667,0.46904010519395134,8,830.25,1550.695099,1550.695099,1540.5710210762095,-10.124077923790537
82,116,198,1370,2828,4198,-1458,0.38461538461538464,0.6,0.5079289940828402,8,830.25,1560.070512,1560.070512,1548.1199702951953,-11.950541704804664
82,117,199,1370,2877,4247,-1507,0.38461538461538464,0.6333333333333333,0.5490401051939513,8,830.25,1567.275544,1567.275544,1555.6313515428137,-11.644192457186364
82,118,200,1370,2926,4296,-1556,0.38461538461538464,0.6666666666666666,0.5923734385272846,8,830.25,1576.365921,1576.365921,1563.1051648190655,-13.26075618093455
82,119,201,1370,2975,4345,-1605,0.38461538461538464,0.7,0.6379289940828402,8,830.25,1583.474077,1583.474077,1570.5414101239494,-12.932666876050689
82,120,202,1370,3024,4394,-1654,0.38461538461538464,0.7333333333333333,0.6857067718606179,8,830.25,1592.203034,1592.203034,1577.9400874574667,-14.2629465425332
82,121,203,1370,3073,4443,-1703,0.38461538461538464,0.7666666666666667,0.7357067718606181,8,830.25,1599.127686,1599.127686,1585.3011968196165,-13.826489180383533
82,122,204,1370,3122,4492,-1752,0.38461538461538464,0.8,0.7879289940828403,8,830.25,1607.521305,1607.521305,1592.624738210399,-14.89656678960091
82,123,205,1370,3171,4541,-1801,0.38461538461538464,0.8333333333333334,0.8423734385272847,8,830.25,1614.253137,1614.253137,1599.9107116298146,-14.34242537018531
82,124,206,1370,3220,4590,-1850,0.38461538461538464,0.8666666666666667,0.8990401051939514,8,830.25,1622.341226,1622.341226,1607.159117077863,-15.182108922137104
82,125,207,1370,3269,4639,-1899,0.38461538461538464,0.9,0.9579289940828403,8,830.25,1629.078647,1629.078647,1614.369954554544,-14.708692445456109
82,126,208,1370,3318,4688,-1948,0.38461538461538464,0.9333333333333333,1.0190401051939515,8,830.25,1636.446691,1636.446691,1621.543224059858,-14.903466940142152
82,127,209,1370,3367,4737,-1997,0.38461538461538464,0.9666666666666667,1.0823734385272847,8,830.25,1640.383109,1640.383109,1628.6789255938045,-11.704183406195625
82,128,210,1370,3416,4786,-2046,0.38461538461538464,1.0,1.1479289940828403,8,830.25,1645.568661,1645.568661,1635.7770591563842,-9.791601843615808
82,129,211,1370,3480,4850,-2110,0.38461538461538464,0.029411764705882353,0.14879404598595444,9,738.0,1649.394231,1649.394231,1642.0969169549314,-7.2973140450685605
82,130,212,1370,3544,4914,-2174,0.38461538461538464,0.058823529411764705,0.151389201695297,9,738.0,1654.52529,1654.52529,1650.0625880244995,-4.462701975500522
82,131,213,1370,3608,4978,-2238,0.38461538461538464,0.08823529411764706,0.15571446121086793,9,738.0,1658.300094,1658.300094,1657.999010673453,-0.3010833265468591
82,132,214,1370,3672,5042,-2302,0.38461538461538464,0.11764705882352941,0.16176982453266722,9,738.0,1663.299254,1663.299254,1665.906184901792,2.606930901791884
83,102,185,1406,2142,3548,-736,0.4230769230769231,0.13333333333333333,0.19677186061801447,8,850.75,1430.393643,1430.393643,1442.9135818724455,12.519938872445437
83,103,186,1406,2191,3597,-785,0.4230769230769231,0.16666666666666666,0.20677186061801445,8,850.75,1439.610703,1439.610703,1450.9509147192048,11.340211719204717
83,104,187,1406,2240,3646,-834,0.4230769230769231,0.2,0.2189940828402367,8,850.75,1450.495138,1450.495138,1458.950679594597,8.45554159459698
83,105,188,1406,2289,3695,-883,0.4230769230769231,0.23333333333333334,0.23343852728468112,8,850.75,1459.768087,1459.768087,1466.912876498622,7.1447894986220035
83,106,189,1406,2338,3744,-932,0.4230769230769231,0.26666666666666666,0.2501051939513478,8,850.75,1470.317184,1470.317184,1474.8375054312796,4.520321431279626
83,107,190,1406,2387,3793,-981,0.4230769230769231,0.3,0.2689940828402367,8,850.75,1479.310685,1479.310685,1482.72456639257,3.413881392570147
83,108,191,1406,2436,3842,-1030,0.4230769230769231,0.3333333333333333,0.2901051939513478,8,850.75,1489.682798,1489.682798,1490.5740593824933,0.8912613824932123
83,109,192,1406,2485,3891,-1079,0.4230769230769231,0.36666666666666664,0.31343852728468113,8,850.75,1498.387535,1498.387535,1498.3859844010497,-0.0015505989504163153
83,110,193,1406,2534,3940,-1128,0.4230769230769231,0.4,0.3389940828402367,8,850.75,1508.610609,1508.610609,1506.1603414482386,-2.450267551761499
83,111,194,1406,2583,3989,-1177,0.4230769230769231,0.43333333333333335,0.3667718606180145,8,850.75,1516.970694,1516.970694,1513.8971305240602,-3.0735634759398636
83,112,195,1406,2632,4038,-1226,0.4230769230769231,0.4666666666666667,0.3967718606180145,8,850.75,1526.905005,1526.905005,1521.5963516285149,-5.308653371485207
83,113,196,1406,2681,4087,-1275,0.4230769230769231,0.5,0.42899408284023666,8,850.75,1535.106735,1535.106735,1529.2580047616023,-5.84873023839782
83,114,197,1406,2730,4136,-1324,0.4230769230769231,0.5333333333333333,0.46343852728468116,8,850.75,1544.742968,1544.742968,1536.8820899233224,-7.860878076677636
83,115,198,1406,2779,4185,-1373,0.4230769230769231,0.5666666666666667,0.5001051939513478,8,850.75,1552.730455,1552.730455,1544.4686071136755,-8.261847886324404
83,116,199,1406,2828,4234,-1422,0.4230769230769231,0.6,0.5389940828402366,8,850.75,1562.143128,1562.143128,1552.0175563326611,-10.125571667338818
83,117,200,1406,2877,4283,-1471,0.4230769230769231,0.6333333333333333,0.5801051939513477,8,850.75,1569.692813,1569.692813,1559.52893758028,-10.163875419719943
83,118,201,1406,2926,4332,-1520,0.4230769230769231,0.6666666666666666,0.6234385272846811,8,850.75,1578.853983,1578.853983,1567.002750856531,-11.851232143468906
83,119,202,1406,2975,4381,-1569,0.4230769230769231,0.7,0.6689940828402366,8,850.75,1586.273259,1586.273259,1574.4389961614154,-11.834262838584664
83,120,203,1406,3024,4430,-1618,0.4230769230769231,0.7333333333333333,0.7167718606180143,8,850.75,1595.091639,1595.091639,1581.8376734949327,-13.253965505067299
83,121,204,1406,3073,4479,-1667,0.4230769230769231,0.7666666666666667,0.7667718606180145,8,850.75,1602.29015,1602.29015,1589.1987828570823,-13.091367142917761
83,122,205,1406,3122,4528,-1716,0.4230769230769231,0.8,0.8189940828402368,8,850.75,1610.762014,1610.762014,1596.522324247865,-14.239689752134836
83,123,206,1406,3171,4577,-1765,0.4230769230769231,0.8333333333333334,0.8734385272846812,8,850.75,1617.80124,1617.80124,1603.8082976672804,-13.992942332719622
83,124,207,1406,3220,4626,-1814,0.4230769230769231,0.8666666666666667,0.9301051939513478,8,850.75,1625.898644,1625.898644,1611.0567031153287,-14.84194088467143
83,125,208,1406,3269,4675,-1863,0.4230769230769231,0.9,0.9889940828402367,8,850.75,1632.785104,1632.785104,1618.26754059201,-14.51756340799011
83,126,209,1406,3318,4724,-1912,0.4230769230769231,0.9333333333333333,1.050105193951348,8,850.75,1640.245366,1640.245366,1625.4408100973237,-14.804555902676384
83,127,210,1406,3367,4773,-1961,0.4230769230769231,0.9666666666666667,1.1134385272846812,8,850.75,1644.849665,1644.849665,1632.5765116312705,-12.273153368729481
83,128,211,1406,3416,4822,-2010,0.4230769230769231,1.0,1.1789940828402368,8,850.75,1649.983985,1649.983985,1639.6746451938498,-10.30933980615032
83,129,212,1406,3480,4886,-2074,0.4230769230769231,0.029411764705882353,0.17985913474335088,9,756.2222222222222,1654.316288,1654.316288,1645.5357215403758,-8.780566459624197
83,130,213,1406,3544,4950,-2138,0.4230769230769231,0.058823529411764705,0.18245429045269343,9,756.2222222222222,1659.497182,1659.497182,1653.5013926099437,-5.995789390056416
83,131,214,1406,3608,5014,-2202,0.4230769230769231,0.08823529411764706,0.18677954996826437,9,756.2222222222222,1663.540722,1663.540722,1661.4378152588974,-2.1029067411025153
83,132,215,1406,3672,5078,-2266,0.4230769230769231,0.11764705882352941,0.19283491329006366,9,756.2222222222222,1668.695535,1668.695535,1669.3449894872363,0.6494544872361985
83,133,216,1406,3736,5142,-2330,0.4230769230769231,0.14705882352941177,0.20062038041809135,9,756.2222222222222,1672.696226,1672.696226,1677.2229152949603,4.526689294960306
84,106,190,1442,2338,3780,-896,0.46153846153846156,0.26666666666666666,0.2841288625904011,8,871.5,1472.3898,1472.3898,1478.735429000626,6.345629000626104
84,107,191,1442,2387,3829,-945,0.46153846153846156,0.3,0.30301775147929,8,871.5,1480.889609,1480.889609,1486.6224899619162,5.73288096191618
84,108,192,1442,2436,3878,-994,0.46153846153846156,0.3333333333333333,0.3241288625904011,8,871.5,1491.876508,1491.876508,1494.4719829518397,2.5954749518396056
84,109,193,1442,2485,3927,-1043,0.46153846153846156,0.36666666666666664,0.3474621959237344,8,871.5,1500.339057,1500.339057,1502.283907970396,1.9448509703961463
84,110,194,1442,2534,3976,-1092,0.46153846153846156,0.4,0.37301775147929,8,871.5,1511.037193,1511.037193,1510.0582650175847,-0.9789279824151436
84,111,195,1442,2583,4025,-1141,0.46153846153846156,0.43333333333333335,0.40079552925706774,8,871.5,1519.322758,1519.322758,1517.7950540934066,-1.5277039065933877
84,112,196,1442,2632,4074,-1190,0.46153846153846156,0.4666666666666667,0.43079552925706777,8,871.5,1529.760076,1529.760076,1525.494275197861,-4.265800802138983
84,113,197,1442,2681,4123,-1239,0.46153846153846156,0.5,0.46301775147929,8,871.5,1537.775508,1537.775508,1533.1559283309484,-4.619579669051518
84,114,198,1442,2730,4172,-1288,0.46153846153846156,0.5333333333333333,0.4974621959237344,8,871.5,1547.924062,1547.924062,1540.7800134926688,-7.144048507331263
84,115,199,1442,2779,4221,-1337,0.46153846153846156,0.5666666666666667,0.534128862590401,8,871.5,1555.753195,1555.753195,1548.3665306830217,-7.38666431697834
84,116,200,1442,2828,4270,-1386,0.46153846153846156,0.6,0.57301775147929,8,871.5,1565.557096,1565.557096,1555.9154799020075,-9.641616097992483
84,117,201,1442,2877,4319,-1435,0.46153846153846156,0.6333333333333333,0.6141288625904011,8,871.5,1573.190615,1573.190615,1563.4268611496261,-9.76375385037386
84,118,202,1442,2926,4368,-1484,0.46153846153846156,0.6666666666666666,0.6574621959237343,8,871.5,1582.668493,1582.668493,1570.9006744258775,-11.76781857412243
84,119,203,1442,2975,4417,-1533,0.46153846153846156,0.7,0.7030177514792899,8,871.5,1590.078454,1590.078454,1578.3369197307618,-11.741534269238173
84,120,204,1442,3024,4466,-1582,0.46153846153846156,0.7333333333333333,0.7507955292570676,8,871.5,1599.177214,1599.177214,1585.7355970642789,-13.441616935721186
84,121,205,1442,3073,4515,-1631,0.46153846153846156,0.7666666666666667,0.8007955292570679,8,871.5,1606.444656,1606.444656,1593.0967064264287,-13.347949573571213
84,122,206,1442,3122,4564,-1680,0.46153846153846156,0.8,0.85301775147929,8,871.5,1615.172681,1615.172681,1600.4202478172112,-14.752433182788764
84,123,207,1442,3171,4613,-1729,0.46153846153846156,0.8333333333333334,0.9074621959237346,8,871.5,1622.20725,1622.20725,1607.7062212366268,-14.501028763373142
84,124,208,1442,3220,4662,-1778,0.46153846153846156,0.8666666666666667,0.9641288625904012,8,871.5,1630.6018,1630.6018,1614.9546266846753,-15.647173315324608
84,125,209,1442,3269,4711,-1827,0.46153846153846156,0.9,1.02301775147929,8,871.5,1637.5693,1637.5693,1622.165464161356,-15.403835838644
84,126,210,1442,3318,4760,-1876,0.46153846153846156,0.9333333333333333,1.084128862590401,8,871.5,1645.229833,1645.229833,1629.3387336666701,-15.891099333329976
84,127,211,1442,3367,4809,-1925,0.46153846153846156,0.9666666666666667,1.1474621959237343,8,871.5,1649.780106,1649.780106,1636.4744352006167,-13.305670799383279
84,128,212,1442,3416,4858,-1974,0.46153846153846156,1.0,1.21301775147929,8,871.5,1655.788167,1655.788167,1643.5725687631964,-12.215598236803544
84,129,213,1442,3480,4922,-2038,0.46153846153846156,0.029411764705882353,0.21388280338240417,9,774.6666666666666,1660.141895,1660.141895,1648.9692687619442,-11.172626238055727
84,130,214,1442,3544,4986,-2102,0.46153846153846156,0.058823529411764705,0.21647795909174672,9,774.6666666666666,1666.030725,1666.030725,1656.9349398315123,-9.095785168487737
84,131,215,1442,3608,5050,-2166,0.46153846153846156,0.08823529411764706,0.22080321860731766,9,774.6666666666666,1670.162757,1670.162757,1664.871362480466,-5.291394519534151
84,132,216,1442,3672,5114,-2230,0.46153846153846156,0.11764705882352941,0.22685858192911695,9,774.6666666666666,1675.914471,1675.914471,1672.7785367088047,-3.1359342911953263
84,133,217,1442,3736,5178,-2294,0.46153846153846156,0.14705882352941177,0.23464404905714464,9,774.6666666666666,1679.938636,1679.938636,1680.656462516529,0.7178265165289304
84,134,218,1442,3800,5242,-2358,0.46153846153846156,0.17647058823529413,0.2441596199914007,9,774.6666666666666,1685.480205,1685.480205,1688.5051399036388,3.024934903638723
85,108,193,1478,2436,3914,-958,0.5,0.3333333333333333,0.3611111111111111,8,892.5,1491.089436,1491.089436,1498.3702440530667,7.280808053066721
85,109,194,1478,2485,3963,-1007,0.5,0.36666666666666664,0.3844444444444444,8,892.5,1500.29718,1500.29718,1506.1821690716229,5.88498907162284
85,110,195,1478,2534,4012,-1056,0.5,0.4,0.41000000000000003,8,892.5,1510.622719,1510.622719,1513.9565261188118,3.3338071188118192
85,111,196,1478,2583,4061,-1105,0.5,0.43333333333333335,0.4377777777777778,8,892.5,1519.48581,1519.48581,1521.6933151946334,2.2075051946335407
85,112,197,1478,2632,4110,-1154,0.5,0.4666666666666667,0.4677777777777778,8,892.5,1529.802034,1529.802034,1529.392536299088,-0.40949770091197024
85,113,198,1478,2681,4159,-1203,0.5,0.5,0.5,8,892.5,1538.376362,1538.376362,1537.0541894321755,-1.3221725678245093
85,114,199,1478,2730,4208,-1252,0.5,0.5333333333333333,0.5344444444444445,8,892.5,1548.422452,1548.422452,1544.6782745938954,-3.7441774061046544
85,115,200,1478,2779,4257,-1301,0.5,0.5666666666666667,0.5711111111111111,8,892.5,1556.810482,1556.810482,1552.2647917842487,-4.545690215751392
85,116,201,1478,2828,4306,-1350,0.5,0.6,0.61,8,892.5,1566.558493,1566.558493,1559.8137410032343,-6.744751996765672
85,117,202,1478,2877,4355,-1399,0.5,0.6333333333333333,0.6511111111111111,8,892.5,1574.667075,1574.667075,1567.325122250853,-7.34195274914714
85,118,203,1478,2926,4404,-1448,0.5,0.6666666666666666,0.6944444444444444,8,892.5,1584.228787,1584.228787,1574.7989355271045,-9.429851472895507
85,119,204,1478,2975,4453,-1497,0.5,0.7,0.74,8,892.5,1591.918196,1591.918196,1582.2351808319886,-9.68301516801148
85,120,205,1478,3024,4502,-1546,0.5,0.7333333333333333,0.7877777777777777,8,892.5,1601.125941,1601.125941,1589.6338581655057,-11.49208283449434
85,121,206,1478,3073,4551,-1595,0.5,0.7666666666666667,0.8377777777777778,8,892.5,1608.675626,1608.675626,1596.9949675276555,-11.680658472344476
